region,country,quarter,inflationLogarithm
Central America,Panama,2022q2,0.03921872
Central America,Panama,2022q3,-0.020134674
Central America,Panama,2022q4,-0.004571908
Central America,Panama,2023q1,0.020408535
Central America,Panama,2023q2,0.008447447
Central America,Panama,2023q3,0.004873833
Central America,Panama,2023q4,0.000759314
South America,Argentina,1970q1,
South America,Argentina,1970q2,0.048613947
South America,Argentina,1970q3,0.058748573
South America,Argentina,1970q4,0.18011038
South America,Argentina,1971q1,0.154539436
South America,Argentina,1971q2,0.092444807
South America,Argentina,1971q3,0.157527208
South America,Argentina,1971q4,0.141976595
South America,Argentina,1972q1,0.296391964
South America,Argentina,1972q2,0.200616971
South America,Argentina,1972q3,0.167248696
South America,Argentina,1972q4,0.215991333
South America,Argentina,1973q1,0.337081105
South America,Argentina,1973q2,0.232454449
South America,Argentina,1973q3,-0.002878963
South America,Argentina,1973q4,0.093090922
South America,Argentina,1974q1,0.016364682
South America,Argentina,1974q2,0.131597698
South America,Argentina,1974q3,0.141737983
South America,Argentina,1974q4,0.232376426
South America,Argentina,1975q1,0.306651533
South America,Argentina,1975q2,0.439199001
South America,Argentina,1975q3,1.061049938
South America,Argentina,1975q4,0.659661293
South America,Argentina,1976q1,0.815624654
South America,Argentina,1976q2,1.091682673
South America,Argentina,1976q3,0.290091872
South America,Argentina,1976q4,0.457712263
South America,Argentina,1977q1,0.464489579
South America,Argentina,1977q2,0.346510768
South America,Argentina,1977q3,0.41791901
South America,Argentina,1977q4,0.498572499
South America,Argentina,1978q1,0.471630037
South America,Argentina,1978q2,0.455020577
South America,Argentina,1978q3,0.354653746
South America,Argentina,1978q4,0.426364571
South America,Argentina,1979q1,0.483293086
South America,Argentina,1979q2,0.377277195
South America,Argentina,1979q3,0.430543542
South America,Argentina,1979q4,0.293797553
South America,Argentina,1980q1,0.294626206
South America,Argentina,1980q2,0.297056675
South America,Argentina,1980q3,0.238643825
South America,Argentina,1980q4,0.273163378
South America,Argentina,1981q1,0.234375969
South America,Argentina,1981q2,0.361411035
South America,Argentina,1981q3,0.442738593
South America,Argentina,1981q4,0.352244049
South America,Argentina,1982q1,0.417938471
South America,Argentina,1982q2,0.233738363
South America,Argentina,1982q3,0.628010035
South America,Argentina,1982q4,0.645959079
South America,Argentina,1983q1,0.641650975
South America,Argentina,1983q2,0.550440609
South America,Argentina,1983q3,0.730615079
South America,Argentina,1983q4,0.885258377
South America,Argentina,1984q1,0.784395695
South America,Argentina,1984q2,0.875548542
South America,Argentina,1984q3,0.967204034
South America,Argentina,1984q4,0.959020376
South America,Argentina,1985q1,1.043518424
South America,Argentina,1985q2,1.252090573
South America,Argentina,1985q3,0.55440098
South America,Argentina,1985q4,0.119052283
South America,Argentina,1986q1,0.14746049
South America,Argentina,1986q2,0.214511812
South America,Argentina,1986q3,0.328430951
South America,Argentina,1986q4,0.31625846
South America,Argentina,1987q1,0.330367327
South America,Argentina,1987q2,0.276138216
South America,Argentina,1987q3,0.499201268
South America,Argentina,1987q4,0.639807284
South America,Argentina,1988q1,0.446476102
South America,Argentina,1988q2,0.763545811
South America,Argentina,1988q3,1.023525238
South America,Argentina,1988q4,0.505103707
South America,Argentina,1989q1,0.461357832
South America,Argentina,1989q2,2.098849297
South America,Argentina,1989q3,3.297297239
South America,Argentina,1989q4,0.654056847
South America,Argentina,1990q1,2.550229549
South America,Argentina,1990q2,1.280418277
South America,Argentina,1990q3,0.655143857
South America,Argentina,1990q4,0.465518951
South America,Argentina,1991q1,0.569797337
South America,Argentina,1991q2,0.385637224
South America,Argentina,1991q3,0.120824985
South America,Argentina,1991q4,0.059195582
South America,Argentina,1992q1,0.098764412
South America,Argentina,1992q2,0.070680745
South America,Argentina,1992q3,0.065926999
South America,Argentina,1992q4,0.049248088
South America,Argentina,1993q1,0.033133224
South America,Argentina,1993q2,0.04993673
South America,Argentina,1993q3,0.026174787
South America,Argentina,1993q4,0.019962549
South America,Argentina,1994q1,0.00269325
South America,Argentina,1994q2,0.012067254
South America,Argentina,1994q3,0.028782722
South America,Argentina,1994q4,0.018514309
South America,Argentina,1995q1,0.022696374
South America,Argentina,1995q2,0.001742316
South America,Argentina,1995q3,0.002909377
South America,Argentina,1995q4,0.004331907
South America,Argentina,1996q1,-0.001842709
South America,Argentina,1996q2,-0.009152539
South America,Argentina,1996q3,0.009060422
South America,Argentina,1996q4,0.006936044
South America,Argentina,1997q1,0.005471735
South America,Argentina,1997q2,-0.008899384
South America,Argentina,1997q3,0.007635982
South America,Argentina,1997q4,-0.003580576
South America,Argentina,1998q1,0.015041204
South America,Argentina,1998q2,0.001022385
South America,Argentina,1998q3,0.007265602
South America,Argentina,1998q4,-0.00943872
South America,Argentina,1999q1,0.000423148
South America,Argentina,1999q2,-0.017121533
South America,Argentina,1999q3,-0.005224857
South America,Argentina,1999q4,-0.008794292
South America,Argentina,2000q1,0.009050557
South America,Argentina,2000q2,-0.013648145
South America,Argentina,2000q3,-0.0002572
South America,Argentina,2000q4,-0.006267497
South America,Argentina,2001q1,-0.004296272
South America,Argentina,2001q2,0.009023339
South America,Argentina,2001q3,-0.018294202
South America,Argentina,2001q4,-0.014878004
South America,Argentina,2002q1,0.095572911
South America,Argentina,2002q2,0.300778955
South America,Argentina,2002q3,0.152469039
South America,Argentina,2002q4,0.039510928
South America,Argentina,2003q1,0.037794311
South America,Argentina,2003q2,0.006006852
South America,Argentina,2003q3,0.004987555
South America,Argentina,2003q4,0.014893726
South America,Argentina,2004q1,0.01576454
South America,Argentina,2004q2,0.033989742
South America,Argentina,2004q3,0.026333261
South America,Argentina,2004q4,0.020959415
South America,Argentina,2005q1,0.055140208
South America,Argentina,2005q2,0.043872502
South America,Argentina,2005q3,0.043133248
South America,Argentina,2005q4,0.049773853
South America,Argentina,2006q1,0.053271141
South America,Argentina,2006q2,0.041156817
South America,Argentina,2006q3,0.030684
South America,Argentina,2006q4,0.042253401
South America,Argentina,2007q1,0.048282344
South America,Argentina,2007q2,0.094109938
South America,Argentina,2007q3,0.135474294
South America,Argentina,2007q4,0.06965068
South America,Argentina,2008q1,0.079441607
South America,Argentina,2008q2,0.105210401
South America,Argentina,2008q3,0.111664712
South America,Argentina,2008q4,0.073404878
South America,Argentina,2009q1,0.024993014
South America,Argentina,2009q2,0.067014992
South America,Argentina,2009q3,0.086999439
South America,Argentina,2009q4,0.076002792
South America,Argentina,2010q1,0.077869281
South America,Argentina,2010q2,0.126251668
South America,Argentina,2010q3,0.11568179
South America,Argentina,2010q4,0.078964695
South America,Argentina,2011q1,0.082328327
South America,Argentina,2011q2,0.10990382
South America,Argentina,2011q3,0.106404983
South America,Argentina,2011q4,0.074845999
South America,Argentina,2012q1,0.092133746
South America,Argentina,2012q2,0.125098169
South America,Argentina,2012q3,0.116543017
South America,Argentina,2012q4,0.071992546
South America,Argentina,2013q1,0.054982595
South America,Argentina,2013q2,0.060874719
South America,Argentina,2013q3,0.121145219
South America,Argentina,2013q4,0.103250809
South America,Argentina,2014q1,0.232186884
South America,Argentina,2014q2,0.130282819
South America,Argentina,2014q3,0.108317308
South America,Argentina,2014q4,0.11180792
South America,Argentina,2015q1,0.093015358
South America,Argentina,2015q2,0.09838251
South America,Argentina,2015q3,0.107585326
South America,Argentina,2015q4,0.106524557
South America,Argentina,2016q1,0.200604096
South America,Argentina,2016q2,0.12999627
South America,Argentina,2016q3,0.0903593
South America,Argentina,2016q4,0.090230748
South America,Argentina,2017q1,0.095548727
South America,Argentina,2017q2,0.087372176
South America,Argentina,2017q3,0.083929338
South America,Argentina,2017q4,0.082565054
South America,Argentina,2018q1,0.090955235
South America,Argentina,2018q2,0.119360678
South America,Argentina,2018q3,0.226550862
South America,Argentina,2018q4,0.250092268
South America,Argentina,2019q1,0.170880109
South America,Argentina,2019q2,0.183102489
South America,Argentina,2019q3,0.165182665
South America,Argentina,2019q4,0.214051634
South America,Argentina,2020q1,0.147048786
South America,Argentina,2020q2,0.105809011
South America,Argentina,2020q3,0.115112886
South America,Argentina,2020q4,0.171004117
South America,Argentina,2021q1,0.200597063
South America,Argentina,2021q2,0.199790448
South America,Argentina,2021q3,0.154766992
South America,Argentina,2021q4,0.165331721
South America,Argentina,2022q1,0.216226265
South America,Argentina,2022q2,0.290584326
South America,Argentina,2022q3,0.325951755
South America,Argentina,2022q4,0.298780739
South America,Argentina,2023q1,0.305869907
South America,Argentina,2023q2,0.382909328
South America,Argentina,2023q3,0.428039879
South America,Argentina,2023q4,0.626517236
South America,Bolivia,1970q1,
South America,Bolivia,1970q2,0.004930965
South America,Bolivia,1970q3,0.027034532
South America,Bolivia,1970q4,0.022796674
South America,Bolivia,1971q1,-0.003512354
South America,Bolivia,1971q2,0.002555144
South America,Bolivia,1971q3,0.062071063
South America,Bolivia,1971q4,0.004920316
South America,Bolivia,1972q1,-0.002150924
South America,Bolivia,1972q2,-0.002769392
South America,Bolivia,1972q3,0.020207092
South America,Bolivia,1972q4,0.258325219
South America,Bolivia,1973q1,0.104111679
South America,Bolivia,1973q2,0.051605549
South America,Bolivia,1973q3,0.123127647
South America,Bolivia,1973q4,0.255711913
South America,Bolivia,1974q1,0.484987676
South America,Bolivia,1974q2,0.120446004
South America,Bolivia,1974q3,0.027544824
South America,Bolivia,1974q4,-0.004963561
South America,Bolivia,1975q1,0.043252576
South America,Bolivia,1975q2,0.013834849
South America,Bolivia,1975q3,0.081144422
South America,Bolivia,1975q4,-0.002234632
South America,Bolivia,1976q1,0.014104364
South America,Bolivia,1976q2,-0.006666742
South America,Bolivia,1976q3,0.041193064
South America,Bolivia,1976q4,0.018742817
South America,Bolivia,1977q1,0.050639875
South America,Bolivia,1977q2,0.001392249
South America,Bolivia,1977q3,0.077790312
South America,Bolivia,1977q4,0.044882331
South America,Bolivia,1978q1,0.005287231
South America,Bolivia,1978q2,0.009883786
South America,Bolivia,1978q3,0.125215262
South America,Bolivia,1978q4,0.085383624
South America,Bolivia,1979q1,0.040611811
South America,Bolivia,1979q2,0.03305687
South America,Bolivia,1979q3,0.115584828
South America,Bolivia,1979q4,0.22584033
South America,Bolivia,1980q1,0.286041737
South America,Bolivia,1980q2,0.10280849
South America,Bolivia,1980q3,0.128303438
South America,Bolivia,1980q4,0.049017973
South America,Bolivia,1981q1,0.272158742
South America,Bolivia,1981q2,0.035561454
South America,Bolivia,1981q3,0.104132533
South America,Bolivia,1981q4,0.034050182
South America,Bolivia,1982q1,0.260582596
South America,Bolivia,1982q2,0.449115813
South America,Bolivia,1982q3,0.725006461
South America,Bolivia,1982q4,0.773055375
South America,Bolivia,1983q1,0.371370584
South America,Bolivia,1983q2,0.442049116
South America,Bolivia,1983q3,0.628322303
South America,Bolivia,1983q4,0.897381186
South America,Bolivia,1984q1,0.898021817
South America,Bolivia,1984q2,1.667389512
South America,Bolivia,1984q3,0.704573691
South America,Bolivia,1984q4,1.900728941
South America,Bolivia,1985q1,3.092821121
South America,Bolivia,1985q2,1.635311127
South America,Bolivia,1985q3,2.589976788
South America,Bolivia,1985q4,0.784325004
South America,Bolivia,1986q1,0.777294397
South America,Bolivia,1986q2,0.141009286
South America,Bolivia,1986q3,0.104697652
South America,Bolivia,1986q4,0.042390238
South America,Bolivia,1987q1,0.067167588
South America,Bolivia,1987q2,0.045175169
South America,Bolivia,1987q3,0.013319514
South America,Bolivia,1987q4,0.049610991
South America,Bolivia,1988q1,0.027047744
South America,Bolivia,1988q2,0.129319325
South America,Bolivia,1988q3,0.124959417
South America,Bolivia,1988q4,0.050519016
South America,Bolivia,1989q1,0.0337446
South America,Bolivia,1989q2,0.020963877
South America,Bolivia,1989q3,0.067077607
South America,Bolivia,1989q4,0.126579419
South America,Bolivia,1990q1,0.051077612
South America,Bolivia,1990q2,0.027168216
South America,Bolivia,1990q3,0.07609845
South America,Bolivia,1990q4,0.124270387
South America,Bolivia,1991q1,0.146515593
South America,Bolivia,1991q2,0.030791579
South America,Bolivia,1991q3,0.04209042
South America,Bolivia,1991q4,0.042275731
South America,Bolivia,1992q1,0.087769456
South America,Bolivia,1992q2,0.035140596
South America,Bolivia,1992q3,0.035387173
South America,Bolivia,1992q4,0.022886993
South America,Bolivia,1993q1,0.046572406
South America,Bolivia,1993q2,0.020844843
South America,Bolivia,1993q3,0.057366043
South America,Bolivia,1993q4,0.029813524
South America,Bolivia,1994q1,0.026677126
South America,Bolivia,1994q2,0.020600837
South America,Bolivia,1994q3,0.042909898
South America,Bolivia,1994q4,0.047390878
South America,Bolivia,1995q1,0.037355322
South America,Bolivia,1995q2,0.049979359
South America,Bolivia,1995q3,0.026408965
South America,Bolivia,1995q4,0.072463773
South America,Bolivia,1996q1,0.087701701
South America,Bolivia,1996q2,0.016717082
South America,Bolivia,1996q3,0.040777169
South America,Bolivia,1996q4,0.013505286
South America,Bolivia,1997q1,0.00551982
South America,Bolivia,1997q2,0.021633424
South America,Bolivia,1997q3,0.038309451
South America,Bolivia,1997q4,0.017217843
South America,Bolivia,1998q1,0.070254236
South America,Bolivia,1998q2,0.016961319
South America,Bolivia,1998q3,0.008502111
South America,Bolivia,1998q4,0.016056741
South America,Bolivia,1999q1,0.002798846
South America,Bolivia,1999q2,-0.002304605
South America,Bolivia,1999q3,0.017699702
South America,Bolivia,1999q4,0.026456844
South America,Bolivia,2000q1,0.024714744
South America,Bolivia,2000q2,0.012698322
South America,Bolivia,2000q3,0.022563605
South America,Bolivia,2000q4,0.017980412
South America,Bolivia,2001q1,-0.010086248
South America,Bolivia,2001q2,0.002931817
South America,Bolivia,2001q3,0.018937141
South America,Bolivia,2001q4,-0.007718596
South America,Bolivia,2002q1,-7.65935E-05
South America,Bolivia,2002q2,-0.001685911
South America,Bolivia,2002q3,0.013822048
South America,Bolivia,2002q4,0.023570681
South America,Bolivia,2003q1,0.010622688
South America,Bolivia,2003q2,0.006179088
South America,Bolivia,2003q3,0.021638842
South America,Bolivia,2003q4,0.027162733
South America,Bolivia,2004q1,0.018614212
South America,Bolivia,2004q2,0.007489846
South America,Bolivia,2004q3,0.024033606
South America,Bolivia,2004q4,0.025574351
South America,Bolivia,2005q1,0.035264477
South America,Bolivia,2005q2,0.012396168
South America,Bolivia,2005q3,0.01831679
South America,Bolivia,2005q4,0.01846163
South America,Bolivia,2006q1,0.017935049
South America,Bolivia,2006q2,0.014347803
South America,Bolivia,2006q3,0.024447715
South America,Bolivia,2006q4,0.023039263
South America,Bolivia,2007q1,0.049136858
South America,Bolivia,2007q2,0.013979095
South America,Bolivia,2007q3,0.077651031
South America,Bolivia,2007q4,0.050638273
South America,Bolivia,2008q1,0.068833224
South America,Bolivia,2008q2,0.067626894
South America,Bolivia,2008q3,0.045707494
South America,Bolivia,2008q4,0.020919779
South America,Bolivia,2009q1,0.008331805
South America,Bolivia,2009q2,-0.014649753
South America,Bolivia,2009q3,0.005550776
South America,Bolivia,2009q4,0.009438204
South America,Bolivia,2010q1,0.005841251
South America,Bolivia,2010q2,0.001773881
South America,Bolivia,2010q3,0.028885953
South America,Bolivia,2010q4,0.059100602
South America,Bolivia,2011q1,0.073157623
South America,Bolivia,2011q2,0.023236094
South America,Bolivia,2011q3,0.018052101
South America,Bolivia,2011q4,0.020616017
South America,Bolivia,2012q1,0.020007242
South America,Bolivia,2012q2,0.016001543
South America,Bolivia,2012q3,0.018160205
South America,Bolivia,2012q4,0.021459278
South America,Bolivia,2013q1,0.029394813
South America,Bolivia,2013q2,0.012813878
South America,Bolivia,2013q3,0.038969964
South America,Bolivia,2013q4,0.036056124
South America,Bolivia,2014q1,0.015282898
South America,Bolivia,2014q2,0.021471968
South America,Bolivia,2014q3,0.027561
South America,Bolivia,2014q4,0.010724931
South America,Bolivia,2015q1,0.031408172
South America,Bolivia,2015q2,-0.004882002
South America,Bolivia,2015q3,0.021614173
South America,Bolivia,2015q4,0.013933998
South America,Bolivia,2016q1,0.016805716
South America,Bolivia,2016q2,0.022958102
South America,Bolivia,2016q3,0.006111134
South America,Bolivia,2016q4,0.018738041
South America,Bolivia,2017q1,0.011851878
South America,Bolivia,2017q2,-0.004589641
South America,Bolivia,2017q3,0.027763642
South America,Bolivia,2017q4,0.012882806
South America,Bolivia,2018q1,0.01261656
South America,Bolivia,2018q2,-5.71412E-05
South America,Bolivia,2018q3,0.00422338
South America,Bolivia,2018q4,0.00807568
South America,Bolivia,2019q1,0.007586436
South America,Bolivia,2019q2,0.007497202
South America,Bolivia,2019q3,0.013697302
South America,Bolivia,2019q4,0.01363905
South America,Bolivia,2020q1,-0.012168052
South America,Bolivia,2020q2,0.0100171
South America,Bolivia,2020q3,0.006874694
South America,Bolivia,2020q4,-0.005711647
South America,Bolivia,2021q1,0.010329361
South America,Bolivia,2021q2,-0.003401689
South America,Bolivia,2021q3,0.006670049
South America,Bolivia,2021q4,4.54461E-07
South America,Bolivia,2022q1,0.009499046
South America,Bolivia,2022q2,0.007252451
South America,Bolivia,2022q3,0.014691592
South America,Bolivia,2022q4,0.020922834
South America,Bolivia,2023q1,0.004229551
South America,Bolivia,2023q2,0.007664393
South America,Bolivia,2023q3,0.016322572
South America,Bolivia,2023q4,0.004981469
South America,Brazil,1970q1,
South America,Brazil,1970q2,
South America,Brazil,1970q3,
South America,Brazil,1970q4,
South America,Brazil,1971q1,
South America,Brazil,1971q2,
South America,Brazil,1971q3,
South America,Brazil,1971q4,
South America,Brazil,1972q1,
South America,Brazil,1972q2,
South America,Brazil,1972q3,
South America,Brazil,1972q4,
South America,Brazil,1973q1,
South America,Brazil,1973q2,
South America,Brazil,1973q3,
South America,Brazil,1973q4,
South America,Brazil,1974q1,
South America,Brazil,1974q2,
South America,Brazil,1974q3,
South America,Brazil,1974q4,
South America,Brazil,1975q1,
South America,Brazil,1975q2,
South America,Brazil,1975q3,
South America,Brazil,1975q4,
South America,Brazil,1976q1,
South America,Brazil,1976q2,
South America,Brazil,1976q3,
South America,Brazil,1976q4,
South America,Brazil,1977q1,
South America,Brazil,1977q2,
South America,Brazil,1977q3,
South America,Brazil,1977q4,
South America,Brazil,1978q1,
South America,Brazil,1978q2,
South America,Brazil,1978q3,
South America,Brazil,1978q4,
South America,Brazil,1979q1,
South America,Brazil,1979q2,
South America,Brazil,1979q3,
South America,Brazil,1979q4,
South America,Brazil,1980q1,
South America,Brazil,1980q2,0.277776122
South America,Brazil,1980q3,0.265143722
South America,Brazil,1980q4,0.346415251
South America,Brazil,1981q1,0.325807989
South America,Brazil,1981q2,0.294570267
South America,Brazil,1981q3,0.290475279
South America,Brazil,1981q4,0.269317895
South America,Brazil,1982q1,0.320324004
South America,Brazil,1982q2,0.315811962
South America,Brazil,1982q3,0.318888754
South America,Brazil,1982q4,0.270378977
South America,Brazil,1983q1,0.39026019
South America,Brazil,1983q2,0.364413977
South America,Brazil,1983q3,0.471402168
South America,Brazil,1983q4,0.440790802
South America,Brazil,1984q1,0.453676581
South America,Brazil,1984q2,0.466336668
South America,Brazil,1984q3,0.491454929
South America,Brazil,1984q4,0.535012186
South America,Brazil,1985q1,0.55678004
South America,Brazil,1985q2,0.433866739
South America,Brazil,1985q3,0.501589954
South America,Brazil,1985q4,0.599724114
South America,Brazil,1986q1,0.630790055
South America,Brazil,1986q2,0.156081885
South America,Brazil,1986q3,0.102732703
South America,Brazil,1986q4,0.20160979
South America,Brazil,1987q1,0.606139362
South America,Brazil,1987q2,0.886878014
South America,Brazil,1987q3,0.554450035
South America,Brazil,1987q4,0.546867013
South America,Brazil,1988q1,0.800939381
South America,Brazil,1988q2,0.884822845
South America,Brazil,1988q3,1.043432355
South America,Brazil,1988q4,1.22966218
South America,Brazil,1989q1,1.177315712
South America,Brazil,1989q2,0.660433233
South America,Brazil,1989q3,1.361469865
South America,Brazil,1989q4,1.851976871
South America,Brazil,1990q1,2.703945637
South America,Brazil,1990q2,1.234871745
South America,Brazil,1990q3,0.604846478
South America,Brazil,1990q4,0.742879033
South America,Brazil,1991q1,0.89475888
South America,Brazil,1991q2,0.459963441
South America,Brazil,1991q3,0.627375424
South America,Brazil,1991q4,0.971283615
South America,Brazil,1992q1,1.13846302
South America,Brazil,1992q2,1.029410243
South America,Brazil,1992q3,1.045735002
South America,Brazil,1992q4,1.127994537
South America,Brazil,1993q1,1.241003752
South America,Brazil,1993q2,1.275113225
South America,Brazil,1993q3,1.431075931
South America,Brazil,1993q4,1.564464331
South America,Brazil,1994q1,1.752530932
South America,Brazil,1994q2,1.885109901
South America,Brazil,1994q3,0.724596262
South America,Brazil,1994q4,0.115222767
South America,Brazil,1995q1,0.08542458
South America,Brazil,1995q2,0.109101206
South America,Brazil,1995q3,0.098477453
South America,Brazil,1995q4,0.067380577
South America,Brazil,1996q1,0.063288771
South America,Brazil,1996q2,0.052682295
South America,Brazil,1996q3,0.045776103
South America,Brazil,1996q4,0.015910417
South America,Brazil,1997q1,0.036397379
South America,Brazil,1997q2,0.031852785
South America,Brazil,1997q3,0.012524799
South America,Brazil,1997q4,0.009019786
South America,Brazil,1998q1,0.025520852
South America,Brazil,1998q2,0.016632697
South America,Brazil,1998q3,-0.006158604
South America,Brazil,1998q4,-0.004656198
South America,Brazil,1999q1,0.033739477
South America,Brazil,1999q2,0.032924384
South America,Brazil,1999q3,0.031026298
South America,Brazil,1999q4,0.041811414
South America,Brazil,2000q1,0.025882905
South America,Brazil,2000q2,0.012027952
South America,Brazil,2000q3,0.04691137
South America,Brazil,2000q4,0.019701226
South America,Brazil,2001q1,0.026048088
South America,Brazil,2001q2,0.024837634
South America,Brazil,2001q3,0.041025069
South America,Brazil,2001q4,0.033594519
South America,Brazil,2002q1,0.028230146
South America,Brazil,2002q2,0.027697753
South America,Brazil,2002q3,0.038294524
South America,Brazil,2002q4,0.081509173
South America,Brazil,2003q1,0.104816623
South America,Brazil,2003q2,0.046017393
South America,Brazil,2003q3,0.013696152
South America,Brazil,2003q4,0.022921057
South America,Brazil,2004q1,0.030882943
South America,Brazil,2004q2,0.025354063
South America,Brazil,2004q3,0.03673476
South America,Brazil,2004q4,0.028367566
South America,Brazil,2005q1,0.034262039
South America,Brazil,2005q2,0.031021142
South America,Brazil,2005q3,0.010928123
South America,Brazil,2005q4,0.026449982
South America,Brazil,2006q1,0.024778519
South America,Brazil,2006q2,0.010913718
South America,Brazil,2006q3,0.003234775
South America,Brazil,2006q4,0.01480376
South America,Brazil,2007q1,0.022190219
South America,Brazil,2007q2,0.016007828
South America,Brazil,2007q3,0.015497335
South America,Brazil,2007q4,0.018675949
South America,Brazil,2008q1,0.028521102
South America,Brazil,2008q2,0.031309105
South America,Brazil,2008q3,0.026989045
South America,Brazil,2008q4,0.018211666
South America,Brazil,2009q1,0.021147599
South America,Brazil,2009q2,0.021320436
South America,Brazil,2009q3,0.014155142
South America,Brazil,2009q4,0.015385804
South America,Brazil,2010q1,0.03164031
South America,Brazil,2010q2,0.025329215
South America,Brazil,2010q3,0.005719093
South America,Brazil,2010q4,0.031645611
South America,Brazil,2011q1,0.040211361
South America,Brazil,2011q2,0.033322044
South America,Brazil,2011q3,0.014571431
South America,Brazil,2011q4,0.024614194
South America,Brazil,2012q1,0.024883946
South America,Brazil,2012q2,0.020730929
South America,Brazil,2012q3,0.01850187
South America,Brazil,2012q4,0.030671798
South America,Brazil,2013q1,0.037085671
South America,Brazil,2013q2,0.024193175
South America,Brazil,2013q3,0.010463556
South America,Brazil,2013q4,0.026874136
South America,Brazil,2014q1,0.036523577
South America,Brazil,2014q2,0.033787947
South America,Brazil,2014q3,0.013639111
South America,Brazil,2014q4,0.025712134
South America,Brazil,2015q1,0.055055298
South America,Brazil,2015q2,0.047536273
South America,Brazil,2015q3,0.029756693
South America,Brazil,2015q4,0.038910642
South America,Brazil,2016q1,0.051636033
South America,Brazil,2016q2,0.031735223
South America,Brazil,2016q3,0.023088269
South America,Brazil,2016q4,0.011797849
South America,Brazil,2017q1,0.016362093
South America,Brazil,2017q2,0.00947696
South America,Brazil,2017q3,0.006413877
South America,Brazil,2017q4,0.016018754
South America,Brazil,2018q1,0.015952058
South America,Brazil,2018q2,0.018623354
South America,Brazil,2018q3,0.024229333
South America,Brazil,2018q4,0.011252817
South America,Brazil,2019q1,0.015382842
South America,Brazil,2019q2,0.022552973
South America,Brazil,2019q3,0.005208717
South America,Brazil,2019q4,0.014465612
South America,Brazil,2020q1,0.023089422
South America,Brazil,2020q2,-0.006042236
South America,Brazil,2020q3,0.013525658
South America,Brazil,2020q4,0.041741326
South America,Brazil,2021q1,0.040249158
South America,Brazil,2021q2,0.033671424
South America,Brazil,2021q3,0.044248048
South America,Brazil,2021q4,0.055095546
South America,Brazil,2022q1,0.044259388
South America,Brazil,2022q2,0.051964611
South America,Brazil,2022q3,-0.007274654
South America,Brazil,2022q4,0.013095005
South America,Brazil,2023q1,0.03251243
South America,Brazil,2023q2,0.025765283
South America,Brazil,2023q3,0.006654103
South America,Brazil,2023q4,0.014981832
South America,Chile,1970q1,
South America,Chile,1970q2,0.144456163
South America,Chile,1970q3,0.113077268
South America,Chile,1970q4,0.066869728
South America,Chile,1971q1,0.043502565
South America,Chile,1971q2,0.104216635
South America,Chile,1971q3,0.062203072
South America,Chile,1971q4,0.094549172
South America,Chile,1972q1,0.198034525
South America,Chile,1972q2,0.222800687
South America,Chile,1972q3,0.50022763
South America,Chile,1972q4,0.685980678
South America,Chile,1973q1,0.375007004
South America,Chile,1973q2,0.564960122
South America,Chile,1973q3,0.790196538
South America,Chile,1973q4,1.442904711
South America,Chile,1974q1,0.662163794
South America,Chile,1974q2,0.72738266
South America,Chile,1974q3,0.641728163
South America,Chile,1974q4,0.639999688
South America,Chile,1975q1,0.655341089
South America,Chile,1975q2,0.913203895
South America,Chile,1975q3,0.587747931
South America,Chile,1975q4,0.421472013
South America,Chile,1976q1,0.486562461
South America,Chile,1976q2,0.573144734
South America,Chile,1976q3,0.436770469
South America,Chile,1976q4,0.299870074
South America,Chile,1977q1,0.280278146
South America,Chile,1977q2,0.242386803
South America,Chile,1977q3,0.186119318
South America,Chile,1977q4,0.175917253
South America,Chile,1978q1,0.123765744
South America,Chile,1978q2,0.127607092
South America,Chile,1978q3,0.127081096
South America,Chile,1978q4,0.104420893
South America,Chile,1979q1,0.098267742
South America,Chile,1979q2,0.129143074
South America,Chile,1979q3,0.181204692
South America,Chile,1979q4,0.149609402
South America,Chile,1980q1,0.112250857
South America,Chile,1980q2,0.12494383
South America,Chile,1980q3,0.107428096
South America,Chile,1980q4,0.128247246
South America,Chile,1981q1,0.073196471
South America,Chile,1981q2,0.047925703
South America,Chile,1981q3,0.038813997
South America,Chile,1981q4,0.028238909
South America,Chile,1982q1,0.01244649
South America,Chile,1982q2,-0.003269834
South America,Chile,1982q3,0.100685857
South America,Chile,1982q4,0.192477539
South America,Chile,1983q1,0.074586824
South America,Chile,1983q2,0.098144285
South America,Chile,1983q3,0.103090338
South America,Chile,1983q4,0.102240779
South America,Chile,1984q1,0.0288675
South America,Chile,1984q2,0.074934348
South America,Chile,1984q3,0.05645258
South America,Chile,1984q4,0.192561373
South America,Chile,1985q1,0.115342073
South America,Chile,1985q2,0.127007872
South America,Chile,1985q3,0.092567891
South America,Chile,1985q4,0.070837766
South America,Chile,1986q1,0.088762954
South America,Chile,1986q2,0.062321723
South America,Chile,1986q3,0.052748971
South America,Chile,1986q4,0.072400175
South America,Chile,1987q1,0.089112513
South America,Chile,1987q2,0.090611786
South America,Chile,1987q3,0.073151037
South America,Chile,1987q4,0.095418647
South America,Chile,1988q1,0.042524677
South America,Chile,1988q2,0.0459769
South America,Chile,1988q3,0.026782092
South America,Chile,1988q4,0.074452624
South America,Chile,1989q1,0.064176023
South America,Chile,1989q2,0.073291093
South America,Chile,1989q3,0.086564124
South America,Chile,1989q4,0.111493066
South America,Chile,1990q1,0.094190367
South America,Chile,1990q2,0.090076573
South America,Chile,1990q3,0.113882013
