region,country,quarter,inflationLogarithm
América Central,Panamá,2023q3,0.004873833
América Central,Panamá,2023q4,0.000759314
América do Sul,Argentina,1970q1,
América do Sul,Argentina,1970q2,0.048613947
América do Sul,Argentina,1970q3,0.058748573
América do Sul,Argentina,1970q4,0.18011038
América do Sul,Argentina,1971q1,0.154539436
América do Sul,Argentina,1971q2,0.092444807
América do Sul,Argentina,1971q3,0.157527208
América do Sul,Argentina,1971q4,0.141976595
América do Sul,Argentina,1972q1,0.296391964
América do Sul,Argentina,1972q2,0.200616971
América do Sul,Argentina,1972q3,0.167248696
América do Sul,Argentina,1972q4,0.215991333
América do Sul,Argentina,1973q1,0.337081105
América do Sul,Argentina,1973q2,0.232454449
América do Sul,Argentina,1973q3,-0.002878963
América do Sul,Argentina,1973q4,0.093090922
América do Sul,Argentina,1974q1,0.016364682
América do Sul,Argentina,1974q2,0.131597698
América do Sul,Argentina,1974q3,0.141737983
América do Sul,Argentina,1974q4,0.232376426
América do Sul,Argentina,1975q1,0.306651533
América do Sul,Argentina,1975q2,0.439199001
América do Sul,Argentina,1975q3,1.061049938
América do Sul,Argentina,1975q4,0.659661293
América do Sul,Argentina,1976q1,0.815624654
América do Sul,Argentina,1976q2,1.091682673
América do Sul,Argentina,1976q3,0.290091872
América do Sul,Argentina,1976q4,0.457712263
América do Sul,Argentina,1977q1,0.464489579
América do Sul,Argentina,1977q2,0.346510768
América do Sul,Argentina,1977q3,0.41791901
América do Sul,Argentina,1977q4,0.498572499
América do Sul,Argentina,1978q1,0.471630037
América do Sul,Argentina,1978q2,0.455020577
América do Sul,Argentina,1978q3,0.354653746
América do Sul,Argentina,1978q4,0.426364571
América do Sul,Argentina,1979q1,0.483293086
América do Sul,Argentina,1979q2,0.377277195
América do Sul,Argentina,1979q3,0.430543542
América do Sul,Argentina,1979q4,0.293797553
América do Sul,Argentina,1980q1,0.294626206
América do Sul,Argentina,1980q2,0.297056675
América do Sul,Argentina,1980q3,0.238643825
América do Sul,Argentina,1980q4,0.273163378
América do Sul,Argentina,1981q1,0.234375969
América do Sul,Argentina,1981q2,0.361411035
América do Sul,Argentina,1981q3,0.442738593
América do Sul,Argentina,1981q4,0.352244049
América do Sul,Argentina,1982q1,0.417938471
América do Sul,Argentina,1982q2,0.233738363
América do Sul,Argentina,1982q3,0.628010035
América do Sul,Argentina,1982q4,0.645959079
América do Sul,Argentina,1983q1,0.641650975
América do Sul,Argentina,1983q2,0.550440609
América do Sul,Argentina,1983q3,0.730615079
América do Sul,Argentina,1983q4,0.885258377
América do Sul,Argentina,1984q1,0.784395695
América do Sul,Argentina,1984q2,0.875548542
América do Sul,Argentina,1984q3,0.967204034
América do Sul,Argentina,1984q4,0.959020376
América do Sul,Argentina,1985q1,1.043518424
América do Sul,Argentina,1985q2,1.252090573
América do Sul,Argentina,1985q3,0.55440098
América do Sul,Argentina,1985q4,0.119052283
América do Sul,Argentina,1986q1,0.14746049
América do Sul,Argentina,1986q2,0.214511812
América do Sul,Argentina,1986q3,0.328430951
América do Sul,Argentina,1986q4,0.31625846
América do Sul,Argentina,1987q1,0.330367327
América do Sul,Argentina,1987q2,0.276138216
América do Sul,Argentina,1987q3,0.499201268
América do Sul,Argentina,1987q4,0.639807284
América do Sul,Argentina,1988q1,0.446476102
América do Sul,Argentina,1988q2,0.763545811
América do Sul,Argentina,1988q3,1.023525238
América do Sul,Argentina,1988q4,0.505103707
América do Sul,Argentina,1989q1,0.461357832
América do Sul,Argentina,1989q2,2.098849297
América do Sul,Argentina,1989q3,3.297297239
América do Sul,Argentina,1989q4,0.654056847
América do Sul,Argentina,1990q1,2.550229549
América do Sul,Argentina,1990q2,1.280418277
América do Sul,Argentina,1990q3,0.655143857
América do Sul,Argentina,1990q4,0.465518951
América do Sul,Argentina,1991q1,0.569797337
América do Sul,Argentina,1991q2,0.385637224
América do Sul,Argentina,1991q3,0.120824985
América do Sul,Argentina,1991q4,0.059195582
América do Sul,Argentina,1992q1,0.098764412
América do Sul,Argentina,1992q2,0.070680745
América do Sul,Argentina,1992q3,0.065926999
América do Sul,Argentina,1992q4,0.049248088
América do Sul,Argentina,1993q1,0.033133224
América do Sul,Argentina,1993q2,0.04993673
América do Sul,Argentina,1993q3,0.026174787
América do Sul,Argentina,1993q4,0.019962549
América do Sul,Argentina,1994q1,0.00269325
América do Sul,Argentina,1994q2,0.012067254
América do Sul,Argentina,1994q3,0.028782722
América do Sul,Argentina,1994q4,0.018514309
América do Sul,Argentina,1995q1,0.022696374
América do Sul,Argentina,1995q2,0.001742316
América do Sul,Argentina,1995q3,0.002909377
América do Sul,Argentina,1995q4,0.004331907
América do Sul,Argentina,1996q1,-0.001842709
América do Sul,Argentina,1996q2,-0.009152539
América do Sul,Argentina,1996q3,0.009060422
América do Sul,Argentina,1996q4,0.006936044
América do Sul,Argentina,1997q1,0.005471735
América do Sul,Argentina,1997q2,-0.008899384
América do Sul,Argentina,1997q3,0.007635982
América do Sul,Argentina,1997q4,-0.003580576
América do Sul,Argentina,1998q1,0.015041204
América do Sul,Argentina,1998q2,0.001022385
América do Sul,Argentina,1998q3,0.007265602
América do Sul,Argentina,1998q4,-0.00943872
América do Sul,Argentina,1999q1,0.000423148
América do Sul,Argentina,1999q2,-0.017121533
América do Sul,Argentina,1999q3,-0.005224857
América do Sul,Argentina,1999q4,-0.008794292
América do Sul,Argentina,2000q1,0.009050557
América do Sul,Argentina,2000q2,-0.013648145
América do Sul,Argentina,2000q3,-0.0002572
América do Sul,Argentina,2000q4,-0.006267497
América do Sul,Argentina,2001q1,-0.004296272
América do Sul,Argentina,2001q2,0.009023339
América do Sul,Argentina,2001q3,-0.018294202
América do Sul,Argentina,2001q4,-0.014878004
América do Sul,Argentina,2002q1,0.095572911
América do Sul,Argentina,2002q2,0.300778955
América do Sul,Argentina,2002q3,0.152469039
América do Sul,Argentina,2002q4,0.039510928
América do Sul,Argentina,2003q1,0.037794311
América do Sul,Argentina,2003q2,0.006006852
América do Sul,Argentina,2003q3,0.004987555
América do Sul,Argentina,2003q4,0.014893726
América do Sul,Argentina,2004q1,0.01576454
América do Sul,Argentina,2004q2,0.033989742
América do Sul,Argentina,2004q3,0.026333261
América do Sul,Argentina,2004q4,0.020959415
América do Sul,Argentina,2005q1,0.055140208
América do Sul,Argentina,2005q2,0.043872502
América do Sul,Argentina,2005q3,0.043133248
América do Sul,Argentina,2005q4,0.049773853
América do Sul,Argentina,2006q1,0.053271141
América do Sul,Argentina,2006q2,0.041156817
América do Sul,Argentina,2006q3,0.030684
América do Sul,Argentina,2006q4,0.042253401
América do Sul,Argentina,2007q1,0.048282344
América do Sul,Argentina,2007q2,0.094109938
América do Sul,Argentina,2007q3,0.135474294
América do Sul,Argentina,2007q4,0.06965068
América do Sul,Argentina,2008q1,0.079441607
América do Sul,Argentina,2008q2,0.105210401
América do Sul,Argentina,2008q3,0.111664712
América do Sul,Argentina,2008q4,0.073404878
América do Sul,Argentina,2009q1,0.024993014
América do Sul,Argentina,2009q2,0.067014992
América do Sul,Argentina,2009q3,0.086999439
América do Sul,Argentina,2009q4,0.076002792
América do Sul,Argentina,2010q1,0.077869281
América do Sul,Argentina,2010q2,0.126251668
América do Sul,Argentina,2010q3,0.11568179
América do Sul,Argentina,2010q4,0.078964695
América do Sul,Argentina,2011q1,0.082328327
América do Sul,Argentina,2011q2,0.10990382
América do Sul,Argentina,2011q3,0.106404983
América do Sul,Argentina,2011q4,0.074845999
América do Sul,Argentina,2012q1,0.092133746
América do Sul,Argentina,2012q2,0.125098169
América do Sul,Argentina,2012q3,0.116543017
América do Sul,Argentina,2012q4,0.071992546
América do Sul,Argentina,2013q1,0.054982595
América do Sul,Argentina,2013q2,0.060874719
América do Sul,Argentina,2013q3,0.121145219
América do Sul,Argentina,2013q4,0.103250809
América do Sul,Argentina,2014q1,0.232186884
América do Sul,Argentina,2014q2,0.130282819
América do Sul,Argentina,2014q3,0.108317308
América do Sul,Argentina,2014q4,0.11180792
América do Sul,Argentina,2015q1,0.093015358
América do Sul,Argentina,2015q2,0.09838251
América do Sul,Argentina,2015q3,0.107585326
América do Sul,Argentina,2015q4,0.106524557
América do Sul,Argentina,2016q1,0.200604096
América do Sul,Argentina,2016q2,0.12999627
América do Sul,Argentina,2016q3,0.0903593
América do Sul,Argentina,2016q4,0.090230748
América do Sul,Argentina,2017q1,0.095548727
América do Sul,Argentina,2017q2,0.087372176
América do Sul,Argentina,2017q3,0.083929338
América do Sul,Argentina,2017q4,0.082565054
América do Sul,Argentina,2018q1,0.090955235
América do Sul,Argentina,2018q2,0.119360678
América do Sul,Argentina,2018q3,0.226550862
América do Sul,Argentina,2018q4,0.250092268
América do Sul,Argentina,2019q1,0.170880109
América do Sul,Argentina,2019q2,0.183102489
América do Sul,Argentina,2019q3,0.165182665
América do Sul,Argentina,2019q4,0.214051634
América do Sul,Argentina,2020q1,0.147048786
América do Sul,Argentina,2020q2,0.105809011
América do Sul,Argentina,2020q3,0.115112886
América do Sul,Argentina,2020q4,0.171004117
América do Sul,Argentina,2021q1,0.200597063
América do Sul,Argentina,2021q2,0.199790448
América do Sul,Argentina,2021q3,0.154766992
América do Sul,Argentina,2021q4,0.165331721
América do Sul,Argentina,2022q1,0.216226265
América do Sul,Argentina,2022q2,0.290584326
América do Sul,Argentina,2022q3,0.325951755
América do Sul,Argentina,2022q4,0.298780739
América do Sul,Argentina,2023q1,0.305869907
América do Sul,Argentina,2023q2,0.382909328
América do Sul,Argentina,2023q3,0.428039879
América do Sul,Argentina,2023q4,0.626517236
América do Sul,Bolívia,1970q1,
América do Sul,Bolívia,1970q2,0.004930965
América do Sul,Bolívia,1970q3,0.027034532
América do Sul,Bolívia,1970q4,0.022796674
América do Sul,Bolívia,1971q1,-0.003512354
América do Sul,Bolívia,1971q2,0.002555144
América do Sul,Bolívia,1971q3,0.062071063
América do Sul,Bolívia,1971q4,0.004920316
América do Sul,Bolívia,1972q1,-0.002150924
América do Sul,Bolívia,1972q2,-0.002769392
América do Sul,Bolívia,1972q3,0.020207092
América do Sul,Bolívia,1972q4,0.258325219
América do Sul,Bolívia,1973q1,0.104111679
América do Sul,Bolívia,1973q2,0.051605549
América do Sul,Bolívia,1973q3,0.123127647
América do Sul,Bolívia,1973q4,0.255711913
América do Sul,Bolívia,1974q1,0.484987676
América do Sul,Bolívia,1974q2,0.120446004
América do Sul,Bolívia,1974q3,0.027544824
América do Sul,Bolívia,1974q4,-0.004963561
América do Sul,Bolívia,1975q1,0.043252576
América do Sul,Bolívia,1975q2,0.013834849
América do Sul,Bolívia,1975q3,0.081144422
América do Sul,Bolívia,1975q4,-0.002234632
América do Sul,Bolívia,1976q1,0.014104364
América do Sul,Bolívia,1976q2,-0.006666742
América do Sul,Bolívia,1976q3,0.041193064
América do Sul,Bolívia,1976q4,0.018742817
América do Sul,Bolívia,1977q1,0.050639875
América do Sul,Bolívia,1977q2,0.001392249
América do Sul,Bolívia,1977q3,0.077790312
América do Sul,Bolívia,1977q4,0.044882331
América do Sul,Bolívia,1978q1,0.005287231
América do Sul,Bolívia,1978q2,0.009883786
América do Sul,Bolívia,1978q3,0.125215262
América do Sul,Bolívia,1978q4,0.085383624
América do Sul,Bolívia,1979q1,0.040611811
América do Sul,Bolívia,1979q2,0.03305687
América do Sul,Bolívia,1979q3,0.115584828
América do Sul,Bolívia,1979q4,0.22584033
América do Sul,Bolívia,1980q1,0.286041737
América do Sul,Bolívia,1980q2,0.10280849
América do Sul,Bolívia,1980q3,0.128303438
América do Sul,Bolívia,1980q4,0.049017973
América do Sul,Bolívia,1981q1,0.272158742
América do Sul,Bolívia,1981q2,0.035561454
América do Sul,Bolívia,1981q3,0.104132533
América do Sul,Bolívia,1981q4,0.034050182
América do Sul,Bolívia,1982q1,0.260582596
América do Sul,Bolívia,1982q2,0.449115813
América do Sul,Bolívia,1982q3,0.725006461
América do Sul,Bolívia,1982q4,0.773055375
América do Sul,Bolívia,1983q1,0.371370584
América do Sul,Bolívia,1983q2,0.442049116
América do Sul,Bolívia,1983q3,0.628322303
América do Sul,Bolívia,1983q4,0.897381186
América do Sul,Bolívia,1984q1,0.898021817
América do Sul,Bolívia,1984q2,1.667389512
América do Sul,Bolívia,1984q3,0.704573691
América do Sul,Bolívia,1984q4,1.900728941
América do Sul,Bolívia,1985q1,3.092821121
América do Sul,Bolívia,1985q2,1.635311127
América do Sul,Bolívia,1985q3,2.589976788
América do Sul,Bolívia,1985q4,0.784325004
América do Sul,Bolívia,1986q1,0.777294397
América do Sul,Bolívia,1986q2,0.141009286
América do Sul,Bolívia,1986q3,0.104697652
América do Sul,Bolívia,1986q4,0.042390238
América do Sul,Bolívia,1987q1,0.067167588
América do Sul,Bolívia,1987q2,0.045175169
América do Sul,Bolívia,1987q3,0.013319514
América do Sul,Bolívia,1987q4,0.049610991
América do Sul,Bolívia,1988q1,0.027047744
América do Sul,Bolívia,1988q2,0.129319325
América do Sul,Bolívia,1988q3,0.124959417
América do Sul,Bolívia,1988q4,0.050519016
América do Sul,Bolívia,1989q1,0.0337446
América do Sul,Bolívia,1989q2,0.020963877
América do Sul,Bolívia,1989q3,0.067077607
América do Sul,Bolívia,1989q4,0.126579419
América do Sul,Bolívia,1990q1,0.051077612
América do Sul,Bolívia,1990q2,0.027168216
América do Sul,Bolívia,1990q3,0.07609845
América do Sul,Bolívia,1990q4,0.124270387
América do Sul,Bolívia,1991q1,0.146515593
América do Sul,Bolívia,1991q2,0.030791579
América do Sul,Bolívia,1991q3,0.04209042
América do Sul,Bolívia,1991q4,0.042275731
América do Sul,Bolívia,1992q1,0.087769456
América do Sul,Bolívia,1992q2,0.035140596
América do Sul,Bolívia,1992q3,0.035387173
América do Sul,Bolívia,1992q4,0.022886993
América do Sul,Bolívia,1993q1,0.046572406
América do Sul,Bolívia,1993q2,0.020844843
América do Sul,Bolívia,1993q3,0.057366043
América do Sul,Bolívia,1993q4,0.029813524
América do Sul,Bolívia,1994q1,0.026677126
América do Sul,Bolívia,1994q2,0.020600837
América do Sul,Bolívia,1994q3,0.042909898
América do Sul,Bolívia,1994q4,0.047390878
América do Sul,Bolívia,1995q1,0.037355322
América do Sul,Bolívia,1995q2,0.049979359
América do Sul,Bolívia,1995q3,0.026408965
América do Sul,Bolívia,1995q4,0.072463773
América do Sul,Bolívia,1996q1,0.087701701
América do Sul,Bolívia,1996q2,0.016717082
América do Sul,Bolívia,1996q3,0.040777169
América do Sul,Bolívia,1996q4,0.013505286
América do Sul,Bolívia,1997q1,0.00551982
América do Sul,Bolívia,1997q2,0.021633424
América do Sul,Bolívia,1997q3,0.038309451
América do Sul,Bolívia,1997q4,0.017217843
América do Sul,Bolívia,1998q1,0.070254236
América do Sul,Bolívia,1998q2,0.016961319
América do Sul,Bolívia,1998q3,0.008502111
América do Sul,Bolívia,1998q4,0.016056741
América do Sul,Bolívia,1999q1,0.002798846
América do Sul,Bolívia,1999q2,-0.002304605
América do Sul,Bolívia,1999q3,0.017699702
América do Sul,Bolívia,1999q4,0.026456844
América do Sul,Bolívia,2000q1,0.024714744
América do Sul,Bolívia,2000q2,0.012698322
América do Sul,Bolívia,2000q3,0.022563605
América do Sul,Bolívia,2000q4,0.017980412
América do Sul,Bolívia,2001q1,-0.010086248
América do Sul,Bolívia,2001q2,0.002931817
América do Sul,Bolívia,2001q3,0.018937141
América do Sul,Bolívia,2001q4,-0.007718596
América do Sul,Bolívia,2002q1,-7.65935E-05
América do Sul,Bolívia,2002q2,-0.001685911
América do Sul,Bolívia,2002q3,0.013822048
América do Sul,Bolívia,2002q4,0.023570681
América do Sul,Bolívia,2003q1,0.010622688
América do Sul,Bolívia,2003q2,0.006179088
América do Sul,Bolívia,2003q3,0.021638842
América do Sul,Bolívia,2003q4,0.027162733
América do Sul,Bolívia,2004q1,0.018614212
América do Sul,Bolívia,2004q2,0.007489846
América do Sul,Bolívia,2004q3,0.024033606
América do Sul,Bolívia,2004q4,0.025574351
América do Sul,Bolívia,2005q1,0.035264477
América do Sul,Bolívia,2005q2,0.012396168
América do Sul,Bolívia,2005q3,0.01831679
América do Sul,Bolívia,2005q4,0.01846163
América do Sul,Bolívia,2006q1,0.017935049
América do Sul,Bolívia,2006q2,0.014347803
América do Sul,Bolívia,2006q3,0.024447715
América do Sul,Bolívia,2006q4,0.023039263
América do Sul,Bolívia,2007q1,0.049136858
América do Sul,Bolívia,2007q2,0.013979095
América do Sul,Bolívia,2007q3,0.077651031
América do Sul,Bolívia,2007q4,0.050638273
América do Sul,Bolívia,2008q1,0.068833224
América do Sul,Bolívia,2008q2,0.067626894
América do Sul,Bolívia,2008q3,0.045707494
América do Sul,Bolívia,2008q4,0.020919779
América do Sul,Bolívia,2009q1,0.008331805
América do Sul,Bolívia,2009q2,-0.014649753
América do Sul,Bolívia,2009q3,0.005550776
América do Sul,Bolívia,2009q4,0.009438204
América do Sul,Bolívia,2010q1,0.005841251
América do Sul,Bolívia,2010q2,0.001773881
América do Sul,Bolívia,2010q3,0.028885953
América do Sul,Bolívia,2010q4,0.059100602
América do Sul,Bolívia,2011q1,0.073157623
América do Sul,Bolívia,2011q2,0.023236094
América do Sul,Bolívia,2011q3,0.018052101
América do Sul,Bolívia,2011q4,0.020616017
América do Sul,Bolívia,2012q1,0.020007242
América do Sul,Bolívia,2012q2,0.016001543
América do Sul,Bolívia,2012q3,0.018160205
América do Sul,Bolívia,2012q4,0.021459278
América do Sul,Bolívia,2013q1,0.029394813
América do Sul,Bolívia,2013q2,0.012813878
América do Sul,Bolívia,2013q3,0.038969964
América do Sul,Bolívia,2013q4,0.036056124
América do Sul,Bolívia,2014q1,0.015282898
América do Sul,Bolívia,2014q2,0.021471968
América do Sul,Bolívia,2014q3,0.027561
América do Sul,Bolívia,2014q4,0.010724931
América do Sul,Bolívia,2015q1,0.031408172
América do Sul,Bolívia,2015q2,-0.004882002
América do Sul,Bolívia,2015q3,0.021614173
América do Sul,Bolívia,2015q4,0.013933998
América do Sul,Bolívia,2016q1,0.016805716
América do Sul,Bolívia,2016q2,0.022958102
América do Sul,Bolívia,2016q3,0.006111134
América do Sul,Bolívia,2016q4,0.018738041
América do Sul,Bolívia,2017q1,0.011851878
América do Sul,Bolívia,2017q2,-0.004589641
América do Sul,Bolívia,2017q3,0.027763642
América do Sul,Bolívia,2017q4,0.012882806
América do Sul,Bolívia,2018q1,0.01261656
América do Sul,Bolívia,2018q2,-5.71412E-05
América do Sul,Bolívia,2018q3,0.00422338
América do Sul,Bolívia,2018q4,0.00807568
América do Sul,Bolívia,2019q1,0.007586436
América do Sul,Bolívia,2019q2,0.007497202
América do Sul,Bolívia,2019q3,0.013697302
América do Sul,Bolívia,2019q4,0.01363905
América do Sul,Bolívia,2020q1,-0.012168052
América do Sul,Bolívia,2020q2,0.0100171
América do Sul,Bolívia,2020q3,0.006874694
América do Sul,Bolívia,2020q4,-0.005711647
América do Sul,Bolívia,2021q1,0.010329361
América do Sul,Bolívia,2021q2,-0.003401689
América do Sul,Bolívia,2021q3,0.006670049
América do Sul,Bolívia,2021q4,4.54461E-07
América do Sul,Bolívia,2022q1,0.009499046
América do Sul,Bolívia,2022q2,0.007252451
América do Sul,Bolívia,2022q3,0.014691592
América do Sul,Bolívia,2022q4,0.020922834
América do Sul,Bolívia,2023q1,0.004229551
América do Sul,Bolívia,2023q2,0.007664393
América do Sul,Bolívia,2023q3,0.016322572
América do Sul,Bolívia,2023q4,0.004981469
América do Sul,Brasil,1970q1,
América do Sul,Brasil,1970q2,
América do Sul,Brasil,1970q3,
América do Sul,Brasil,1970q4,
América do Sul,Brasil,1971q1,
América do Sul,Brasil,1971q2,
América do Sul,Brasil,1971q3,
América do Sul,Brasil,1971q4,
América do Sul,Brasil,1972q1,
América do Sul,Brasil,1972q2,
América do Sul,Brasil,1972q3,
América do Sul,Brasil,1972q4,
América do Sul,Brasil,1973q1,
América do Sul,Brasil,1973q2,
América do Sul,Brasil,1973q3,
América do Sul,Brasil,1973q4,
América do Sul,Brasil,1974q1,
América do Sul,Brasil,1974q2,
América do Sul,Brasil,1974q3,
América do Sul,Brasil,1974q4,
América do Sul,Brasil,1975q1,
América do Sul,Brasil,1975q2,
América do Sul,Brasil,1975q3,
América do Sul,Brasil,1975q4,
América do Sul,Brasil,1976q1,
América do Sul,Brasil,1976q2,
América do Sul,Brasil,1976q3,
América do Sul,Brasil,1976q4,
América do Sul,Brasil,1977q1,
América do Sul,Brasil,1977q2,
América do Sul,Brasil,1977q3,
América do Sul,Brasil,1977q4,
América do Sul,Brasil,1978q1,
América do Sul,Brasil,1978q2,
América do Sul,Brasil,1978q3,
América do Sul,Brasil,1978q4,
América do Sul,Brasil,1979q1,
América do Sul,Brasil,1979q2,
América do Sul,Brasil,1979q3,
América do Sul,Brasil,1979q4,
América do Sul,Brasil,1980q1,
América do Sul,Brasil,1980q2,0.277776122
América do Sul,Brasil,1980q3,0.265143722
América do Sul,Brasil,1980q4,0.346415251
América do Sul,Brasil,1981q1,0.325807989
América do Sul,Brasil,1981q2,0.294570267
América do Sul,Brasil,1981q3,0.290475279
América do Sul,Brasil,1981q4,0.269317895
América do Sul,Brasil,1982q1,0.320324004
América do Sul,Brasil,1982q2,0.315811962
América do Sul,Brasil,1982q3,0.318888754
América do Sul,Brasil,1982q4,0.270378977
América do Sul,Brasil,1983q1,0.39026019
América do Sul,Brasil,1983q2,0.364413977
América do Sul,Brasil,1983q3,0.471402168
América do Sul,Brasil,1983q4,0.440790802
América do Sul,Brasil,1984q1,0.453676581
América do Sul,Brasil,1984q2,0.466336668
América do Sul,Brasil,1984q3,0.491454929
América do Sul,Brasil,1984q4,0.535012186
América do Sul,Brasil,1985q1,0.55678004
América do Sul,Brasil,1985q2,0.433866739
América do Sul,Brasil,1985q3,0.501589954
América do Sul,Brasil,1985q4,0.599724114
América do Sul,Brasil,1986q1,0.630790055
América do Sul,Brasil,1986q2,0.156081885
América do Sul,Brasil,1986q3,0.102732703
América do Sul,Brasil,1986q4,0.20160979
América do Sul,Brasil,1987q1,0.606139362
América do Sul,Brasil,1987q2,0.886878014
América do Sul,Brasil,1987q3,0.554450035
América do Sul,Brasil,1987q4,0.546867013
América do Sul,Brasil,1988q1,0.800939381
América do Sul,Brasil,1988q2,0.884822845
América do Sul,Brasil,1988q3,1.043432355
América do Sul,Brasil,1988q4,1.22966218
América do Sul,Brasil,1989q1,1.177315712
América do Sul,Brasil,1989q2,0.660433233
América do Sul,Brasil,1989q3,1.361469865
América do Sul,Brasil,1989q4,1.851976871
América do Sul,Brasil,1990q1,2.703945637
América do Sul,Brasil,1990q2,1.234871745
América do Sul,Brasil,1990q3,0.604846478
América do Sul,Brasil,1990q4,0.742879033
América do Sul,Brasil,1991q1,0.89475888
América do Sul,Brasil,1991q2,0.459963441
América do Sul,Brasil,1991q3,0.627375424
América do Sul,Brasil,1991q4,0.971283615
América do Sul,Brasil,1992q1,1.13846302
América do Sul,Brasil,1992q2,1.029410243
América do Sul,Brasil,1992q3,1.045735002
América do Sul,Brasil,1992q4,1.127994537
América do Sul,Brasil,1993q1,1.241003752
América do Sul,Brasil,1993q2,1.275113225
América do Sul,Brasil,1993q3,1.431075931
América do Sul,Brasil,1993q4,1.564464331
América do Sul,Brasil,1994q1,1.752530932
América do Sul,Brasil,1994q2,1.885109901
América do Sul,Brasil,1994q3,0.724596262
América do Sul,Brasil,1994q4,0.115222767
América do Sul,Brasil,1995q1,0.08542458
América do Sul,Brasil,1995q2,0.109101206
América do Sul,Brasil,1995q3,0.098477453
América do Sul,Brasil,1995q4,0.067380577
América do Sul,Brasil,1996q1,0.063288771
América do Sul,Brasil,1996q2,0.052682295
América do Sul,Brasil,1996q3,0.045776103
América do Sul,Brasil,1996q4,0.015910417
América do Sul,Brasil,1997q1,0.036397379
América do Sul,Brasil,1997q2,0.031852785
América do Sul,Brasil,1997q3,0.012524799
América do Sul,Brasil,1997q4,0.009019786
América do Sul,Brasil,1998q1,0.025520852
América do Sul,Brasil,1998q2,0.016632697
América do Sul,Brasil,1998q3,-0.006158604
América do Sul,Brasil,1998q4,-0.004656198
América do Sul,Brasil,1999q1,0.033739477
América do Sul,Brasil,1999q2,0.032924384
América do Sul,Brasil,1999q3,0.031026298
América do Sul,Brasil,1999q4,0.041811414
América do Sul,Brasil,2000q1,0.025882905
América do Sul,Brasil,2000q2,0.012027952
América do Sul,Brasil,2000q3,0.04691137
América do Sul,Brasil,2000q4,0.019701226
América do Sul,Brasil,2001q1,0.026048088
América do Sul,Brasil,2001q2,0.024837634
América do Sul,Brasil,2001q3,0.041025069
América do Sul,Brasil,2001q4,0.033594519
América do Sul,Brasil,2002q1,0.028230146
América do Sul,Brasil,2002q2,0.027697753
América do Sul,Brasil,2002q3,0.038294524
América do Sul,Brasil,2002q4,0.081509173
América do Sul,Brasil,2003q1,0.104816623
América do Sul,Brasil,2003q2,0.046017393
América do Sul,Brasil,2003q3,0.013696152
América do Sul,Brasil,2003q4,0.022921057
América do Sul,Brasil,2004q1,0.030882943
América do Sul,Brasil,2004q2,0.025354063
América do Sul,Brasil,2004q3,0.03673476
América do Sul,Brasil,2004q4,0.028367566
América do Sul,Brasil,2005q1,0.034262039
América do Sul,Brasil,2005q2,0.031021142
América do Sul,Brasil,2005q3,0.010928123
América do Sul,Brasil,2005q4,0.026449982
América do Sul,Brasil,2006q1,0.024778519
América do Sul,Brasil,2006q2,0.010913718
América do Sul,Brasil,2006q3,0.003234775
América do Sul,Brasil,2006q4,0.01480376
América do Sul,Brasil,2007q1,0.022190219
América do Sul,Brasil,2007q2,0.016007828
América do Sul,Brasil,2007q3,0.015497335
América do Sul,Brasil,2007q4,0.018675949
América do Sul,Brasil,2008q1,0.028521102
América do Sul,Brasil,2008q2,0.031309105
América do Sul,Brasil,2008q3,0.026989045
América do Sul,Brasil,2008q4,0.018211666
América do Sul,Brasil,2009q1,0.021147599
América do Sul,Brasil,2009q2,0.021320436
América do Sul,Brasil,2009q3,0.014155142
América do Sul,Brasil,2009q4,0.015385804
América do Sul,Brasil,2010q1,0.03164031
América do Sul,Brasil,2010q2,0.025329215
América do Sul,Brasil,2010q3,0.005719093
América do Sul,Brasil,2010q4,0.031645611
América do Sul,Brasil,2011q1,0.040211361
América do Sul,Brasil,2011q2,0.033322044
América do Sul,Brasil,2011q3,0.014571431
América do Sul,Brasil,2011q4,0.024614194
América do Sul,Brasil,2012q1,0.024883946
América do Sul,Brasil,2012q2,0.020730929
América do Sul,Brasil,2012q3,0.01850187
América do Sul,Brasil,2012q4,0.030671798
América do Sul,Brasil,2013q1,0.037085671
América do Sul,Brasil,2013q2,0.024193175
América do Sul,Brasil,2013q3,0.010463556
América do Sul,Brasil,2013q4,0.026874136
América do Sul,Brasil,2014q1,0.036523577
América do Sul,Brasil,2014q2,0.033787947
América do Sul,Brasil,2014q3,0.013639111
América do Sul,Brasil,2014q4,0.025712134
América do Sul,Brasil,2015q1,0.055055298
América do Sul,Brasil,2015q2,0.047536273
América do Sul,Brasil,2015q3,0.029756693
América do Sul,Brasil,2015q4,0.038910642
América do Sul,Brasil,2016q1,0.051636033
América do Sul,Brasil,2016q2,0.031735223
América do Sul,Brasil,2016q3,0.023088269
América do Sul,Brasil,2016q4,0.011797849
América do Sul,Brasil,2017q1,0.016362093
América do Sul,Brasil,2017q2,0.00947696
América do Sul,Brasil,2017q3,0.006413877
América do Sul,Brasil,2017q4,0.016018754
América do Sul,Brasil,2018q1,0.015952058
América do Sul,Brasil,2018q2,0.018623354
América do Sul,Brasil,2018q3,0.024229333
América do Sul,Brasil,2018q4,0.011252817
América do Sul,Brasil,2019q1,0.015382842
América do Sul,Brasil,2019q2,0.022552973
América do Sul,Brasil,2019q3,0.005208717
